code,libelle,etat,insee_commune,nom_commune,mo_raison_sociale,x,y,precision_coord,categorie,puissance_maximum,productible_moyen,debit,coef_energetique,nb_turbines,type_turbine,titre,date_echeance_titre,hauteur_de_chute
31565001,VALENTINE,EXPL,31565,Valentine,ELECTRICITE DE FRANCE,512703.0,6224670.0,0,Ouvrage fonctionnant au fil de l'eau,8.0,28790876.0,85.0,"0,027000",3.0,Hélice verticale,Concédée,2008-12-31,14.5
31584001,Centrale de Villemur,EXPL,31584,Villemur-sur-Tarn,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,579686.0,6308230.0,0,Ouvrage fonctionnant au fil de l'eau,1.54,4853058.0,55.0,,5.0,,Autorisée,2019-10-31,2.45
32019001,Moulin neuf (32),HORS,32019,Auterive,EYCHENNE ALAIN,507685.2,6279021.0,0,Ouvrage fonctionnant au fil de l'eau,0.052,,,,,,,,
32029001,Centrale de Mazeres,EXPL,32029,Barran,SPEM,490038.0,6286230.0,0,Ouvrage fonctionnant au fil de l'eau,,665154.0,,,,,,,3.4
32035001,Centrale de La Tourraque,EXPL,32035,Beaucaire,HYTEM ENERGIE,489429.0,6309250.0,0,Ouvrage fonctionnant au fil de l'eau,,572036.0,,,,,,,3.3
32035002,Moulin de Beaucaire,EXPL,32035,Beaucaire,BLANCAFORT RAYMOND LOUIS ROBERT,490054.0,6307520.0,0,Ouvrage fonctionnant au fil de l'eau,0.22,497987.0,,,,,,,3.0
32059001,Centrale du Comte,EXPL,32402,Saint-Paul-de-Baïse,S.N.C. SOLANA,489342.0,6299940.0,0,Ouvrage fonctionnant au fil de l'eau,0.28,558736.0,,,,,,,4.0
32061001,Moulin de Boulaur,HORS,32061,Boulaur,BEYRIA MARC,519370.0,6274970.0,5,,,,,,,,,,
32065001,Moulin de Laubadère,EXPL,32065,Le Brouilh-Monbert,BLANCAFORT RENE XAVIER EDMOND,490413.0,6288920.0,0,Ouvrage fonctionnant au fil de l'eau,0.22,445345.0,,,,,,,3.6
32107001,Moulin d'Autièges,EXPL,32107,Condom,MOULIN D'AUTIEGES,488044.0,6326670.0,0,Ouvrage fonctionnant au fil de l'eau,0.095,359540.0,,,,,,,2.4
32107002,Centrale de Beauregard,EXPL,32107,Condom,SOL'AIR ELECTRIC,488778.0,6324720.0,0,Ouvrage fonctionnant au fil de l'eau,,,,,,,,,
32107003,Grand Moulin de Barlet,EXPL,32107,Condom,EUROPEAN INDUSTRY AND SCE INVESTMENT,488860.0,6321400.0,0,Ouvrage fonctionnant au fil de l'eau,0.251,,9.67,,1.0,,Autorisée et fondée en titre,2044-12-08,2.65
32159001,Usine de L'Isle de Noé,EXPL,32159,L'Isle-de-Noé,BLANCAFORT GILBERT,490904.0,6279880.0,0,Ouvrage fonctionnant au fil de l'eau,0.188,650040.0,,,,,,,3.5
32161001,Centrale de Bartheres,EXPL,32161,Izotges,ENERGIE VERTE D IZOTGES,455681.0,6289150.0,0,Ouvrage fonctionnant au fil de l'eau,0.65,1172616.0,25.0,,,,,,3.54
32169001,Moulin de Labarthe,EXPL,32169,Labarthe,PIQUEMAL JACQUES,504805.0,6266820.0,0,Ouvrage fonctionnant au fil de l'eau,0.073,359858.0,,,,,,,
32234001,Centrale de Marestaing,HORS,32234,Marestaing,S.I.A.E.P. DE LA REGION DE MONFERRAN-SAVES ET COLOGNE,540509.0,6277530.0,0,,,,,,,,,,3.0
32256001,Moulin du Régis,EXPL,32256,Mirande,COMPAGNIE ELECTRIQUE DES PYRENEES,490532.0,6272350.0,0,Ouvrage fonctionnant au fil de l'eau,0.138,398957.0,,,,,,,
32283001,Moulin de Montégut sur Arros,EXPL,32283,Montégut-Arros,HOOGEBOOM JOHANNES PETRUS,473823.0,6258770.0,0,Ouvrage fonctionnant au fil de l'eau,,,,,,,Fondée en titre,,2.08
32302001,Moulin d'Ornezan,EXPL,32302,Ornézan,LABOURDERE DELAS JOSETTE,506181.0,6270980.0,0,Ouvrage fonctionnant au fil de l'eau,,334733.0,,,,,,,3.5
32319001,Moulin du Tillet,EXPL,32319,Plaisance,DES DEUX TOURS,460824.0,6285180.0,0,Ouvrage fonctionnant au fil de l'eau,0.188,,6.2,,,,Autorisée,,3.1
32347001,Moulin de Roquefort,EXPL,32347,Roquefort,LE MOULIN DE ROQUEFORT,507608.0,6298300.0,0,Ouvrage fonctionnant au fil de l'eau,0.13,460062.0,,,,,,,
32382001,Centrale du Moulin (Gers),EXPL,32382,Saint-Jean-Poutge,SPEM,488881.0,6294970.0,0,Ouvrage fonctionnant au fil de l'eau,,629193.0,,,,,,,3.6
32383001,Moulin de Samazan,EXPL,32383,Saint-Justin,ARROS ENERGIE,468435.0,6270650.0,0,Ouvrage fonctionnant au fil de l'eau,,536994.0,,,,,,,4.5
32410001,Usine de Barcelonne du Gers,HORS,32410,Samatan,JUCLA CAMILLE,532839.0,6268280.0,5,,,,,,,,,,
32425001,Usine de Ségoufielle,HORS,32425,Ségoufielle,DELIEUX LOUIS,548471.0,6284120.0,0,Ouvrage fonctionnant au fil de l'eau,0.2,,,,,,,,
32439001,Moulin de Tarsac (Ancienne minoterie),EXPL,32439,Tarsac,DES DEUX TOURS,448798.0,6290420.0,0,Ouvrage fonctionnant au fil de l'eau,0.085,,3.3,,1.0,Francis,Autorisée et fondée en titre,2043-07-05,2.62
32459001,Centrale de Flaran,EXPL,32459,Valence-sur-Baïse,HEPSO,489088.0,6313730.0,0,Ouvrage fonctionnant au fil de l'eau,0.24,535848.0,,,,,Autorisée,2014-12-17,3.5
32459002,Moulin de Camarade,EXPL,32459,Valence-sur-Baïse,AU MOULIN DE CAMARADE,488904.0,6311200.0,0,Ouvrage fonctionnant au fil de l'eau,0.24,,,,,,,,3.5
32464001,Moulin de Villecomtal,EXPL,32464,Villecomtal-sur-Arros,SCI DE L'EAU DE L'ARROS,472953.0,6259770.0,0,Ouvrage fonctionnant au fil de l'eau,,265403.0,,,,,,,4.0
33001001,ABZAC,HORS,33001,Abzac,ELECTRICITE DE FRANCE,453909.0,6440350.0,0,Ouvrage fonctionnant au fil de l'eau,0.584,,36.0,,4.0,Kaplan,Autorisée,1919-10-16,2.3
33001002,Centrale du Penot,EXPL,33001,Abzac,SOCIETE CHARENTAISE DE REPARATIONS ET D'EXPLOITATION HYDRAULIQUE,456229.0,6439870.0,0,Ouvrage fonctionnant au fil de l'eau,,922589.0,,,,,,,1.9
33124001,Barrage de Monfourat,EXPL,33124,Chamadelle,E.U.R.L. HYDROELECTRIQUE DU MONFOURAT,458748.0,6447500.0,0,Ouvrage fonctionnant au fil de l'eau,,99213.0,,,,,,,2.5
33138001,Barrage de Lapouyade,EXPL,33138,Coutras,HUILERIE G I D,457867.0,6440270.0,0,Ouvrage fonctionnant au fil de l'eau,0.485,1620067.0,,,,,,,1.83
33307001,Moulin de Castaing,HORS,33307,Noaillan,THOMAS JEAN,431823.0,6383500.0,0,,,,,,,,,,
33307002,Moulin de Castaing,EXPL,33307,Noaillan,S.A.R.L. LE MOULIN DE CASTAING,431777.0,6383500.0,0,Ouvrage fonctionnant au fil de l'eau,0.32,1053800.0,,,,,Fondée en titre,,3.7
33332001,Moulin de Camps,EXPL,33332,Porchères,MOULIN DE CAMPS,461930.0,6440050.0,0,Ouvrage fonctionnant au fil de l'eau,0.315,1005320.0,,,,,,,1.79
33362001,Barrage de Laubardemont,EXPL,33362,Sablons,SHE 33,452222.0,6442230.0,0,Ouvrage fonctionnant au fil de l'eau,0.507,1266394.0,,,,,,,1.95
33537001,LA TRAVE,EXPL,33537,Uzeste,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,433980.0,6373590.0,0,Ouvrage fonctionnant au fil de l'eau,0.545,634352.0,10.4,,2.0,Francis,Concédée (autorisable),2001-01-01,5.5
34271001,MONTAHUT,EXPL,34271,Saint-Julien,ELECTRICITE DE FRANCE,694744.0,6274790.0,0,Ouvrage de type Lac,97.8,103759504.0,19.8,"1,380000",2.0,Pelton,Concédée,2031-12-31,621.5
40001001,Centrale de la Saligue,EXPL,40001,Aire-sur-l'Adour,BGE,438266.0,6293180.0,0,Ouvrage fonctionnant au fil de l'eau,1.32,2471413.0,,,,,,,3.85
40077001,Centrale de Cauneille,EXPL,40077,Cauneille,SOCIETE LA MOULINE,368998.0,6280060.0,0,Ouvrage fonctionnant au fil de l'eau,,159818.0,,,,,,,
40208001,Centrale d'Onard,EXPL,40208,Onard,SOCIETE HYDRO-ELECTRIQUE DE L'ADOUR,392357.0,6305450.0,0,Ouvrage fonctionnant au fil de l'eau,0.485,943901.0,25.0,,,,,,1.97
40275001,Centrale de St Maurice,EXPL,40275,Saint-Maurice-sur-Adour,SOC HYDRO ELECTRIQUE DU SUD OUEST,422073.0,6304530.0,0,Ouvrage fonctionnant au fil de l'eau,1.117,5004821.0,,,,,,,5.25
40306001,Centrale de Sorde l'Abbaye,EXPL,40306,Sorde-l'Abbaye,CENTRELEC,372154.0,6278370.0,0,Ouvrage fonctionnant au fil de l'eau,0.4,2521430.0,17.0,,1.0,Francis,,,3.7
46001001,ALBAS,EXPL,46001,Albas,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,559504.0,6376530.0,0,Ouvrage fonctionnant au fil de l'eau,2.27,5478439.0,75.0,,5.0,Kaplan horizont. & bulbe à pâles mobiles,Concédée (autorisable),2041-12-31,3.4
46007001,ST GERY,EXPL,46007,Arcambal,SOCIETE HYDRO ELECTRIQUE DU MIDI,586794.0,6376130.0,0,Ouvrage fonctionnant au fil de l'eau,2.2,5859264.0,63.0,,3.0,Kaplan,Concédée,2027-12-31,2.7
46007002,Centrale de la Galessie,EXPL,46007,Arcambal,BRANGER VERGNAUD ET COMPAGNIE,582768.0,6374960.0,0,Ouvrage fonctionnant au fil de l'eau,1.117,4809043.0,,,,,Concédée (autorisable),,2.3
46040001,Moulin de Cabrerets,EXPL,46040,Cabrerets,HYDRO CELE SAULIAC,593110.0,6379270.0,0,Ouvrage fonctionnant au fil de l'eau,0.25,820674.0,16.0,,,,Autorisée et fondée en titre,2027-06-27,2.5
46042001,Centrale de Valentre,EXPL,46042,Cahors,S.C.S. MOULIN DU PERIE,575182.0,6373230.0,0,Ouvrage fonctionnant au fil de l'eau,1.606,5258693.0,63.0,,,,Autorisée et fondée en titre,2056-06-11,2.6
46045001,CAJARC,EXPL,46045,Cajarc,ELECTRICITE DE FRANCE,607090.0,6375970.0,0,Ouvrage fonctionnant au fil de l'eau,8.5,30804468.0,165.0,"0,020000",3.0,Kaplan,Concédée,2022-12-31,9.0
46049001,Calvignac 1,EXPL,46049,Calvignac,ETABLISSEMENTS ROQUES FRERES,602954.0,6375370.0,0,Ouvrage fonctionnant au fil de l'eau,0.34,1645763.0,,,,,,,2.57
46049002,Calvignac 2,EXPL,46049,Calvignac,ETABLISSEMENTS ROQUES FRERES,602583.0,6375470.0,0,Ouvrage fonctionnant au fil de l'eau,0.25,779859.0,,,,,,,2.57
46049003,Calvignac 3,EXPL,46049,Calvignac,LEM,602926.0,6375360.0,0,Ouvrage fonctionnant au fil de l'eau,0.731,1975773.0,29.0,,,,Autorisée,2024-07-11,2.57
46055002,Moulin d'Assier,EXPL,46055,Capdenac,S.A. ASSIER,628351.0,6386860.0,0,Ouvrage fonctionnant au fil de l'eau,3.0,7602330.0,,,,,Autorisée,,3.0
46055003,Usine de Capdenac Port,EXPL,46055,Capdenac,SOCIETE HYDRO ELECTRIQUE DU MIDI,626263.0,6386790.0,0,Ouvrage fonctionnant au fil de l'eau,4.5,12407682.0,90.0,,4.0,Kaplan,Concédée,2034-12-31,5.5
46071001,LAVAL DE CERE 2,EXPL,46311,Sousceyrac-en-Quercy,ELECTRICITE DE FRANCE,617346.0,6428780.0,0,Ouvrage fonctionnant par éclusées,96.0,230737744.0,43.9,"0,610000",2.0,Francis,Concédée,2043-12-31,266.8
46088001,Moulin de Cessac,EXPL,46088,Douelle,SOCIETE ANONYME DU MOULIN DE CESSAC,569790.0,6376480.0,0,Ouvrage fonctionnant au fil de l'eau,0.565,3281133.0,26.0,,,,Autorisée et fondée en titre,2039-12-15,2.2
46116001,Frontenac 1,EXPL,46116,Frontenac,ETABLISSEMENTS ROQUES FRERES,618778.0,6382870.0,0,Ouvrage fonctionnant au fil de l'eau,0.48,3000296.0,,,,,,,2.97
46116002,Frontenac 2,EXPL,46116,Frontenac,LEM,618761.0,6382860.0,0,Ouvrage fonctionnant au fil de l'eau,0.9,4390453.0,,,,,,,2.92
46117001,BRUGALE,EXPL,46117,Gagnac-sur-Cère,ELECTRICITE DE FRANCE,614582.0,6427470.0,0,Ouvrage fonctionnant par éclusées,5.1,10833625.0,52.5,"0,022000",7.0,Kaplan horizont. & bulbe à pâles mobiles,Concédée,2043-12-31,11.0
46117002,Moulin du Port,EXPL,46117,Gagnac-sur-Cère,BESSE JEAN-FRANCOIS,611135.0,6427740.0,0,Ouvrage fonctionnant au fil de l'eau,,511959.0,,,,,,,1.8
46117003,Centrale de Grenerie,EXPL,46117,Gagnac-sur-Cère,SAS CLP,612247.0,6428340.0,0,Ouvrage fonctionnant au fil de l'eau,,1037058.0,,,,,Fondée en titre,,1.7
46159001,Centrale du Cayla,EXPL,46159,Latouille-Lentillac,STE EXPLOIT HYDRO-ELECTRIQUE GASTON,619193.5,6418034.5,0,Ouvrage fonctionnant au fil de l'eau,1.6,6130624.0,4.0,,,,Concédée (autorisable),,199.7
46163001,Centrale de St Saury,EXPL,46163,Laval-de-Cère,SOCIETE HYDRO ELECTRIQUE BESSE,613129.0,6428760.0,0,Ouvrage fonctionnant au fil de l'eau,,1715160.0,,,,,,,2.7
46177001,Moulin de Vailles,EXPL,46177,Loubressac,MAILLOT BRUNO,607030.0,6420690.0,0,Ouvrage fonctionnant au fil de l'eau,0.072,2708.0,,,,,,,2.1
46182001,LUZECH,EXPL,46182,Luzech,ELECTRICITE DE FRANCE,563629.0,6377220.0,0,Ouvrage fonctionnant au fil de l'eau,15.8,61118216.0,210.0,"0,026000",3.0,Kaplan,Concédée,2027-12-31,11.4
46183001,MOULIN DE LA MERLIE,EXPL,46299,Sauliac-sur-Célé,HYDRO CELE SAULIAC,600424.0,6382390.0,0,Ouvrage fonctionnant au fil de l'eau,0.258,362713.0,,,,,,,2.2
46183002,MOULIN DE MARCILHAC,EXPL,46183,Marcilhac-sur-Célé,SARL THAMIE & FILS,602485.0,6384460.0,0,Ouvrage fonctionnant au fil de l'eau,0.112,447961.0,,,,,,,2.2
46191001,MERCUES 2,HORS,46191,Mercuès,ELECTRICITE DE FRANCE,571469.0,6378020.0,0,Ouvrage fonctionnant au fil de l'eau,0.8,3200000.0,20.0,,6.0,Kaplan horizont. & bulbe à pâles mobiles,Concédée,2035-12-31,3.55
46191002,MERCUES 1,EXPL,46191,Mercuès,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,572167.0,6378620.0,0,Ouvrage fonctionnant au fil de l'eau,1.7,6907858.0,50.0,,6.0,Kaplan horizont. & bulbe à pâles mobiles,Concédée (autorisable),2035-12-31,3.55
46198001,MONTBRUN,EXPL,46198,Montbrun,SOCIETE HYDRO ELECTRIQUE DU MIDI,613099.0,6378410.0,0,Ouvrage fonctionnant au fil de l'eau,2.6,6355073.0,70.0,,2.0,Kaplan,Concédée,2025-04-26,3.7
46225001,MEYMES,EXPL,46225,Prayssac,SOCIETE HYDRO ELECTRIQUE DU MIDI,554789.0,6379870.0,0,Ouvrage fonctionnant au fil de l'eau,3.9,16045935.0,110.0,,3.0,Kaplan,Concédée,2003-01-01,3.7
46225002,Centrale de Floiras,EXPL,46225,Prayssac,FLOIRAS ENERGIE ET COMPAGNIE,556530.0,6376060.0,0,Ouvrage fonctionnant au fil de l'eau,2.0,8352225.0,,,,,Concédée (autorisable),,3.4
46231001,Centrale du Vieux Moulin,EXPL,46231,Puy-l'Évêque,SOCIETE D'EXPLOITATION HYDROELECTRIQUE DU MASSIF CENTRAL,551517.0,6380240.0,0,Ouvrage fonctionnant au fil de l'eau,,9717459.0,,,,,,,3.44
46231002,Moulin de Grimard,EXPL,46231,Puy-l'Évêque,PRODUCTIONS DECREMPS,549950.0,6380680.0,0,Ouvrage fonctionnant au fil de l'eau,1.3,4826066.0,,,,,,,2.0
46276001,Centrale de St Martin Labouval,EXPL,46276,Saint-Martin-Labouval,LESPIAU ET COMPAGNIE,597440.0,6374700.0,0,Ouvrage fonctionnant au fil de l'eau,1.24,6254573.0,40.0,,,,Concédée (autorisable),2026-12-31,3.0
46286001,MARTINET,HORS,46286,Saint-Paul-de-Vern,ELECTRICITE DE FRANCE,616998.0,6418170.0,0,Ouvrage fonctionnant au fil de l'eau,0.228,,3.6,,2.0,Kaplan,,,6.0
48195001,Centrale des Vignes,EXPL,48094,Massegros Causses Gorges,S.N.C. DU CAUSSE,718271.0,6353350.0,0,Ouvrage fonctionnant au fil de l'eau,0.458,1459115.0,,,,,,,2.7
46315001,Centrale de Manaval,EXPL,46315,Teyssieu,SOCIETE ELECTRIQUE DE MANAVAL,617932.0,6423060.0,0,Ouvrage fonctionnant au fil de l'eau,0.495,682757.0,0.9,,,,Autorisée,2041-10-04,60.0
46321001,Centrale de Touzac,EXPL,46321,Touzac,SOCIETE D'ELECTRICITE DE GUYENNE ET GASCOGNE,544991.0,6379760.0,0,Ouvrage fonctionnant au fil de l'eau,1.89,4526989.0,70.0,,,,Concédée (autorisable),,2.75
47004001,Moulin St Joseph,EXPL,47004,Aiguillon,SOCIETE HYDROELECTRIQUE DU MOULIN ST JOSEPH,488289.0,6359830.0,0,Ouvrage fonctionnant au fil de l'eau,1.2,4042693.0,,,,,,,2.9
47004002,Moulin de Pelagat,EXPL,47004,Aiguillon,SOCIETE D'ETUDE ET D'EXPLOITATIONS HYDRAULIQUES ET ELECTRIQUES,488156.0,6359970.0,0,Ouvrage fonctionnant au fil de l'eau,0.25,1968154.0,,,,,,,2.6
47043001,Centrale de La Cellulose de Buzet,EXPL,47043,Buzet-sur-Baïse,HYDROFAB,484916.0,6355020.0,0,Ouvrage fonctionnant au fil de l'eau,0.35,652050.0,13.0,,,,Autorisée,,2.76
47065001,Centrale de Clairac,EXPL,47065,Clairac,SOCIETE D'ELECTRICITE DE GUYENNE ET GASCOGNE,490954.0,6365510.0,0,Ouvrage fonctionnant au fil de l'eau,1.98,5883499.0,87.0,,,,Concédée (autorisable),,2.5
47106001,Centrale de Fumel,EXPL,47106,Fumel,FUMEL ENERGIE,537987.0,6378940.0,0,Ouvrage fonctionnant au fil de l'eau,18.6,25157392.0,,,,,Concédée,,7.5
47143001,Moulin de Lavardac,EXPL,47143,Lavardac,SOC HYDRO ELECTRIQUE D'ALBRET,484164.0,6346250.0,0,Ouvrage fonctionnant au fil de l'eau,,,,,,,,,
47145001,Moulin de Layrac,EXPL,47145,Layrac,S.A.R.L. LAYRAC ENERGIE,512605.0,6335520.0,0,Ouvrage fonctionnant au fil de l'eau,,389267.0,8.5,,2.0,Francis,,,3.5
47174001,Moulin de Vialere,EXPL,47174,Moncrabeau,DEGRAEVE HENDRIK KAREL LUK,489927.0,6331150.0,0,Ouvrage fonctionnant au fil de l'eau,,626741.0,,,,,,,2.78
47283001,Moulin de St Vite,EXPL,47283,Saint-Vite,LE MOULIN DE SAINT-VITE,536116.0,6377270.0,0,Ouvrage fonctionnant au fil de l'eau,,1547553.0,,,,,,,2.73
47306001,TEMPLE,EXPL,47306,Le Temple-sur-Lot,ELECTRICITE DE FRANCE,500674.0,6369030.0,0,Ouvrage fonctionnant au fil de l'eau,19.7,65786480.0,294.0,"0,024000",3.0,Kaplan,Concédée,2030-12-31,10.7
47318001,Moulin de Vianne,EXPL,47318,Vianne,HYDRO ENERGIE,485976.0,6347710.0,0,Ouvrage fonctionnant au fil de l'eau,0.29,435675.0,,,,,,,2.44
47323001,VILLENEUVE SUR LOT,EXPL,47323,Villeneuve-sur-Lot,ELECTRICITE DE FRANCE,518634.0,6369670.0,0,Ouvrage fonctionnant au fil de l'eau,28.9,93856680.0,280.0,"0,030000",2.0,Kaplan horizont. & bulbe à pâles mobiles,Concédée,2043-12-31,13.0
48001001,Centrale de Vergne,EXPL,48001,Albaret-le-Comtal,ARCELORMITTAL MEDITERRANEE,708224.0,6418830.0,0,Ouvrage fonctionnant au fil de l'eau,17.995,36572056.0,,,,,Concédée,,144.0
48016001,Le Villaret (Lot),HORS,48016,Balsièges,ENGELVIN TP RESEAUX,735279.0,6375750.0,0,Ouvrage fonctionnant au fil de l'eau,0.206,,,,,,,,1.75
48022001,Centrale de La Vernede,EXPL,48050,Bédouès-Cocurès,SOCIETE ELECTRIQUE DE LA VERNEDE,752463.0,6361950.0,0,Ouvrage fonctionnant au fil de l'eau,1.483,3384831.0,4.5,,,,,,33.6
48028001,Centrale de Ruas,EXPL,48028,Les Bondons,RUAS ELECTRICITE,752955.0,6364190.0,0,Ouvrage fonctionnant au fil de l'eau,0.65,1142364.0,0.472,,,,,,135.0
48037001,Centrale de Chadenet,EXPL,48037,Chadenet,SOCIETE DES CENTRALES DU LAC GLACE,749095.0,6380750.0,0,Ouvrage fonctionnant au fil de l'eau,0.8,1741225.0,1.0,,,,,,82.0
48049002,Le moulin du Villaret,EXPL,48099,Bourgs sur Colagne,LES CHUTES DU VILLARET,720468.0,6381150.0,0,Ouvrage fonctionnant au fil de l'eau,0.044,185594.0,,,,,,,7.5
48073001,Centrale du Pont des Moulins,EXPL,48073,Les Hermaux,GASTON JEAN-PAUL ET YVETTE,711714.0,6375020.0,0,Ouvrage fonctionnant au fil de l'eau,0.441,1450298.0,,,,,,,32.0
48073002,Centrale de Tronquettes,EXPL,48073,Les Hermaux,CENTRALE DES TRONQUETTES,712216.0,6376680.0,0,Ouvrage fonctionnant au fil de l'eau,1.342,1979663.0,,,,,,,113.0
48088001,La Malène,EXPL,48088,La Malène,AU MOULIN DE LA MALENE,725826.0,6356050.0,0,Ouvrage fonctionnant au fil de l'eau,0.161,340553.0,,,,,,,2.2
48090001,Centrale du Ranc,EXPL,48090,Le Malzieu-Ville,ARCELORMITTAL MEDITERRANEE,725338.0,6418300.0,0,Ouvrage fonctionnant au fil de l'eau,1.5,5169717.0,,,,,,,19.0
48095001,Sirvens,EXPL,48095,Mende,ENGELVIN JL ET B,741951.0,6381470.0,0,Ouvrage fonctionnant au fil de l'eau,0.383,343229.0,6.5,,1.0,,Autorisée,2034-09-21,6.0
48111001,Centrale d'Eygas,EXPL,48111,Pelouse,COMMUNE DE PELOUSE,749487.0,6383660.0,0,Ouvrage fonctionnant au fil de l'eau,0.464,1122302.0,,,,,,,86.0
48111002,Varennes,EXPL,48111,Pelouse,CENTRALE DE LA MAUREILLE,746378.0,6383710.0,0,Ouvrage fonctionnant au fil de l'eau,0.158,280060.0,0.14,,,,,,115.5
48116001,Gour de l'Oule,EXPL,48116,Pont de Montvert - Sud Mont Lozère,S.C.I. DU GOUR DE L'OULE,759404.0,6362920.0,0,Ouvrage fonctionnant au fil de l'eau,0.1,350000.0,0.44,,,,Autorisée,,18.0
48128001,Pont de Basile,EXPL,48128,Rimeize,S.A.R.L. DU PRAT NAOU,727423.0,6408790.0,0,Ouvrage fonctionnant au fil de l'eau,0.361,598621.0,,,,,,,6.14
48132001,Centrale des Faux,EXPL,48132,Saint-Alban-sur-Limagnole,FORCES MOTRICES DE LA LIMAGNOLE,733303.0,6411170.0,0,Ouvrage fonctionnant au fil de l'eau,0.13,584371.0,0.2,,,,,,65.0
48133001,Centrale de Salhens,EXPL,48127,Monts-de-Randon,SOCIETE DES SALHENS,736827.0,6398600.0,0,Ouvrage fonctionnant au fil de l'eau,0.485,2205692.0,,,,,,,102.0
48145001,Centrale du Crouzet,EXPL,48145,Saint-Denis-en-Margeride,HUGONNET SARL,735316.2,6403356.0,0,Ouvrage fonctionnant au fil de l'eau,0.3,718703.0,,,,,,,50.0
48146001,Centrale de Prades,HORS,48146,Gorges du Tarn Causses,COMMUNE DE GORGES DU TARN CAUSSES,736302.0,6361470.0,0,Ouvrage fonctionnant au fil de l'eau,0.484,463664.0,,,,,Autorisée,,1.0
48157001,St HELENE,EXPL,48157,Sainte-Hélène,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,748439.0,6380310.0,0,Ouvrage fonctionnant au fil de l'eau,0.6,2235911.0,1.8,,2.0,Hélice verticale,,2005-12-31,39.0
48175001,Centrale de Nogaret,EXPL,48175,Saint-Pierre-de-Nogaret,GASTON,711574.0,6375750.0,0,Ouvrage fonctionnant au fil de l'eau,0.44,1095455.0,,,,,,,25.0
48185001,Centrale des Salelles,EXPL,48185,Les Salelles,S.N.C. LES SALELLES,720459.0,6376870.0,0,Ouvrage fonctionnant au fil de l'eau,1.3,3108668.0,,,,,,,12.0
63047001,LA BOURBOULE,EXPL,63047,La Bourboule,SOCIETE DE PRODUCTION ELECTRIQUE,678275.0,6499330.0,0,Ouvrage fonctionnant par éclusées,0.6,2076858.0,4.0,"0,042000",1.0,Francis,Autorisée,2034-10-16,20.0
63397001,St SAUVES,EXPL,63397,Saint-Sauves-d'Auvergne,SOCIETE DE PRODUCTION ELECTRIQUE,676139.0,6500150.0,0,Ouvrage fonctionnant au fil de l'eau,0.3,510515.0,4.0,"0,021000",1.0,Francis double,Autorisée,2034-10-16,9.4
64006001,LESCUN,EXPL,64006,Accous,ELECTRICITE DE FRANCE,405096.0,6211690.0,0,Ouvrage fonctionnant au fil de l'eau,14.6,66607000.0,7.2,"0,700000",2.0,Pelton,Concédée,2005-12-31,331.2
64006002,EYGUN,EXPL,64006,Accous,ELECTRICITE DE FRANCE,405101.0,6211690.0,0,Ouvrage fonctionnant au fil de l'eau,10.5,47321312.0,5.2,"0,410000",2.0,Pelton,Concédée,2005-12-31,203.0
64008001,Centrale d'Eromateguy,EXPL,64008,Ahaxe-Alciette-Bascassan,CARRIERES ET TRAVAUX DE NAVARRE,359719.0,6236740.0,0,Ouvrage fonctionnant au fil de l'eau,,891258.0,,,,,,,11.38
64058001,Centrale d'Arthez d'Asson,EXPL,64058,Arthez-d'Asson,SOCIETE HYDRO ELECTRIQUE DU MIDI,435173.0,6226400.0,0,Ouvrage fonctionnant au fil de l'eau,1.47,2634384.0,,,,,Concédée (autorisable),,15.0
64062001,Caü Amont,EXPL,64062,Arudy,LAPRADE ENERGIE S.A.S,419952.0,6229290.0,0,Ouvrage fonctionnant au fil de l'eau,2.126,6465093.0,22.0,,4.0,Hélice horizontale,Autorisée,2034-12-31,9.3
64062002,Caü Aval,EXPL,64062,Arudy,FILATURE D'OSSAU,419664.0,6229230.0,0,Ouvrage fonctionnant au fil de l'eau,1.4,5755733.0,15.0,,2.0,Francis,Autorisée,2034-12-31,9.6
64062003,Centrale des Tanneries,EXPL,64062,Arudy,CENTRALES D'ARUDY,421619.0,6229630.0,0,Ouvrage fonctionnant au fil de l'eau,0.201,2823238.0,7.2,,1.0,Kaplan,,,6.5
64062004,Centrale du stade (amont),EXPL,64062,Arudy,CENTRALES D'ARUDY,421053.0,6228930.0,0,Ouvrage fonctionnant au fil de l'eau,0.201,,7.2,,1.0,Kaplan,,,3.7
64064001,ASASP,EXPL,64064,Asasp-Arros,ELECTRICITE DE FRANCE,404862.0,6230080.0,0,Ouvrage fonctionnant au fil de l'eau,24.5,101208376.0,31.0,"0,250000",2.0,Francis,Concédée,2036-12-31,113.0
64069001,ASTE BEON,EXPL,64069,Aste-Béon,SOCIETE HYDRO ELECTRIQUE DU MIDI,421169.78,6222744.0,0,Ouvrage fonctionnant au fil de l'eau,1.12,3749800.0,28.0,,2.0,Kaplan,,,4.0
64082001,Moulin d'Auterrive,EXPL,64082,Auterrive,CHE AUTERIVE,376429.0,6271470.0,0,Ouvrage fonctionnant au fil de l'eau,0.5,884811.0,15.0,,1.0,Kaplan,,,4.2
